filename,width,height,class,xmin,ymin,xmax,ymax
741_DJI_0603.jpg,1920,1080,Dead-end Polymer Insulator,721,512,818,545
482.jpg,1920,1080,Polymer Arrester,561,296,942,663
482.jpg,1920,1080,Polymer Arrester,1162,361,1546,807
482.jpg,1920,1080,Ceramic/Porcelain Insulator,707,1,1023,215
482.jpg,1920,1080,Ceramic/Porcelain Insulator,1673,1,1919,368
32.jpg,1920,1080,Ceramic/Porcelain Insulator,557,311,935,519
32.jpg,1920,1080,Ceramic/Porcelain Insulator,803,1,1001,145
32.jpg,1920,1080,Ceramic/Porcelain Arrester,1205,700,1594,861
32.jpg,1920,1080,Ceramic/Porcelain Arrester,582,876,873,1060
1470_DJI_0603 (2).jpg,1920,1080,Vertical Disconnect Switch,823,537,1225,721
1470_DJI_0603 (2).jpg,1920,1080,Line Tension Switch,799,291,865,349
1470_DJI_0603 (2).jpg,1920,1080,Line Tension Switch,949,279,1013,321
1470_DJI_0603 (2).jpg,1920,1080,Line Tension Switch,1037,303,1103,340
1470_DJI_0603 (2).jpg,1920,1080,Dead-end Polymer Insulator,895,299,966,331
1470_DJI_0603 (2).jpg,1920,1080,Dead-end Polymer Insulator,750,315,811,340
1470_DJI_0603 (2).jpg,1920,1080,Dead-end Polymer Insulator,1046,283,1121,313
1470_DJI_0603 (2).jpg,1920,1080,Dead-end Polymer Insulator,1129,293,1230,328
1470_DJI_0603 (2).jpg,1920,1080,Polymer Insulator,785,331,878,401
1470_DJI_0603 (2).jpg,1920,1080,Polymer Insulator,866,307,903,404
1470_DJI_0603 (2).jpg,1920,1080,Polymer Insulator,1021,307,1058,409
1470_DJI_0603 (2).jpg,1920,1080,Polymer Insulator,1105,301,1151,417
372_DJI_0186 (2).jpg,1920,1080,Jiffy Splice,243,607,1414,796
752_DJI_0614.jpg,1920,1080,Ceramic/Porcelain Insulator,919,13,1062,120
752_DJI_0614.jpg,1920,1080,Polymer Insulator,1091,156,1353,284
752_DJI_0614.jpg,1920,1080,Polymer Arrester,1026,491,1115,629
296_DJI_0148 (2).jpg,1920,1080,Polymer Arrester,945,928,994,1001
296_DJI_0148 (2).jpg,1920,1080,Polymer Arrester,991,944,1075,1023
296_DJI_0148 (2).jpg,1920,1080,Polymer Arrester,1105,941,1159,1028
296_DJI_0148 (2).jpg,1920,1080,Line Tension Switch,1063,420,1218,540
296_DJI_0148 (2).jpg,1920,1080,Line Tension Switch,879,460,1029,567
296_DJI_0148 (2).jpg,1920,1080,Line Tension Switch,838,531,975,628
296_DJI_0148 (2).jpg,1920,1080,Dead-end Polymer Insulator,1206,453,1373,504
296_DJI_0148 (2).jpg,1920,1080,Dead-end Polymer Insulator,993,539,1113,583
250_DJI_0125 (2).jpg,1920,1080,Mushroom Insulator,617,127,691,212
250_DJI_0125 (2).jpg,1920,1080,Mushroom Insulator,965,208,1019,275
250_DJI_0125 (2).jpg,1920,1080,Mushroom Insulator,1078,228,1125,291
250_DJI_0125 (2).jpg,1920,1080,Polymer Arrester,707,185,775,269
250_DJI_0125 (2).jpg,1920,1080,Polymer Arrester,1039,259,1099,327
250_DJI_0125 (2).jpg,1920,1080,Polymer Arrester,1089,269,1141,328
1334.jpg,1920,1080,Ceramic/Porcelain Insulator,737,688,1920,1079
1334.jpg,1920,1080,Dead-end Polymer Insulator,1,877,788,1080
81.jpg,1920,1080,Ceramic/Porcelain Insulator,203,167,349,424
81.jpg,1920,1080,Ceramic/Porcelain Insulator,1373,121,1535,432
81.jpg,1920,1080,Polymer Arrester,970,377,1087,595
180.jpg,1920,1080,Mushroom Insulator,843,387,890,424
180.jpg,1920,1080,Mushroom Insulator,846,423,895,471
180.jpg,1920,1080,Mushroom Insulator,1067,415,1109,455
180.jpg,1920,1080,Mushroom Insulator,1114,425,1161,464
180.jpg,1920,1080,Dead-end Ceramic Insulator,1083,185,1186,221
180.jpg,1920,1080,Dead-end Ceramic Insulator,1113,299,1245,343
180.jpg,1920,1080,Dead-end Ceramic Insulator,1207,355,1263,411
180.jpg,1920,1080,Dead-end Ceramic Insulator,1145,440,1279,484
972.jpg,1920,1080,Ceramic/Porcelain Arrester,843,479,882,544
972.jpg,1920,1080,Ceramic/Porcelain Insulator,795,416,885,461
972.jpg,1920,1080,Dead-end Polymer Insulator,877,425,915,500
448_DJI_0224 (2).jpg,1920,1080,Compression/Crimped Splice,1079,377,1249,444
448_DJI_0224 (2).jpg,1920,1080,Compression/Crimped Splice,1067,492,1229,553
448_DJI_0224 (2).jpg,1920,1080,Compression/Crimped Splice,685,619,849,665
448_DJI_0224 (2).jpg,1920,1080,Compression/Crimped Splice,522,675,687,720
448_DJI_0224 (2).jpg,1920,1080,Polymer Insulator,1706,415,1793,601
448_DJI_0224 (2).jpg,1920,1080,Polymer Insulator,1387,527,1465,703
448_DJI_0224 (2).jpg,1920,1080,Polymer Insulator,1242,581,1315,732
448_DJI_0224 (2).jpg,1920,1080,Dead-end Polymer Insulator,1113,717,1269,768
448_DJI_0224 (2).jpg,1920,1080,Dead-end Polymer Insulator,1275,672,1425,723
448_DJI_0224 (2).jpg,1920,1080,Dead-end Polymer Insulator,1781,507,1920,582
448_DJI_0224 (2).jpg,1920,1080,Dead-end Polymer Insulator,1317,759,1447,836
448_DJI_0224 (2).jpg,1920,1080,Dead-end Polymer Insulator,1465,723,1585,796
448_DJI_0224 (2).jpg,1920,1080,Line Tension Switch,1442,785,1543,905
225.jpg,1920,1080,Ceramic/Porcelain Insulator,466,19,741,433
225.jpg,1920,1080,Ceramic/Porcelain Insulator,1787,188,1920,446
225.jpg,1920,1080,Ceramic/Porcelain Insulator,1585,148,1689,435
225.jpg,1920,1080,Polymer Arrester,858,352,1062,717
342.jpg,1920,1080,Ceramic/Porcelain Insulator,671,321,709,373
342.jpg,1920,1080,Ceramic/Porcelain Insulator,754,313,793,367
342.jpg,1920,1080,Ceramic/Porcelain Insulator,963,300,999,351
295.jpg,1920,1080,Polymer Arrester,389,592,681,864
295.jpg,1920,1080,Polymer Arrester,687,707,935,985
295.jpg,1920,1080,Polymer Arrester,1082,799,1259,1072
541.jpg,1920,1080,Ceramic/Porcelain Insulator,169,1,421,381
541.jpg,1920,1080,Ceramic/Porcelain Insulator,649,19,853,379
541.jpg,1920,1080,Ceramic/Porcelain Insulator,1339,105,1486,359
541.jpg,1920,1080,Polymer Arrester,467,359,721,653
541.jpg,1920,1080,Polymer Arrester,678,364,931,633
541.jpg,1920,1080,Polymer Arrester,1405,352,1595,548
215.jpg,1920,1080,Ceramic/Porcelain Insulator,809,404,915,557
215.jpg,1920,1080,Polymer Arrester,921,535,1013,636
770_DJI_0632.jpg,1920,1080,Polymer Arrester,483,375,597,543
770_DJI_0632.jpg,1920,1080,Polymer Arrester,649,348,773,509
770_DJI_0632.jpg,1920,1080,Polymer Arrester,1251,345,1357,483
770_DJI_0632.jpg,1920,1080,Polymer Arrester,1410,360,1522,507
770_DJI_0632.jpg,1920,1080,Polymer Insulator,1026,1,1298,72
770_DJI_0632.jpg,1920,1080,Polymer Insulator,741,1,934,89
348_DJI_0174 (2).jpg,1920,1080,Compression/Crimped Splice,190,299,1821,567
348_DJI_0174 (2).jpg,1920,1080,Compression/Crimped Splice,146,557,1919,921
1419.jpg,1920,1080,Ceramic/Porcelain Insulator,133,1,1528,804
1447.jpg,1920,1080,Ceramic/Porcelain Insulator,782,191,981,297
1447.jpg,1920,1080,Ceramic/Porcelain Insulator,790,539,969,657
1447.jpg,1920,1080,Ceramic/Porcelain Insulator,803,897,978,1008
1447.jpg,1920,1080,Polymer Arrester,1038,315,1142,501
1447.jpg,1920,1080,Polymer Arrester,918,777,971,923
1447.jpg,1920,1080,Polymer Arrester,1131,1027,1207,1080
910.jpg,1920,1080,Ceramic/Porcelain Insulator,911,149,962,231
910.jpg,1920,1080,Dead-end Ceramic Insulator,917,213,1082,267
910.jpg,1920,1080,Dead-end Ceramic Insulator,747,251,901,323
1443.jpg,1920,1080,Ceramic/Porcelain Insulator,757,165,951,280
1443.jpg,1920,1080,Ceramic/Porcelain Insulator,770,520,950,632
1443.jpg,1920,1080,Ceramic/Porcelain Insulator,785,876,959,989
1443.jpg,1920,1080,Polymer Arrester,1021,292,1122,477
1443.jpg,1920,1080,Polymer Arrester,901,755,953,908
1443.jpg,1920,1080,Polymer Arrester,1111,1005,1182,1080
226.jpg,1920,1080,Ceramic/Porcelain Insulator,850,381,947,533
226.jpg,1920,1080,Ceramic/Porcelain Insulator,1306,439,1361,528
226.jpg,1920,1080,Ceramic/Porcelain Insulator,1237,429,1279,521
226.jpg,1920,1080,Polymer Arrester,990,507,1065,639
226.jpg,1920,1080,Polymer Arrester,1341,521,1407,603
479.jpg,1920,1080,Polymer Arrester,776,206,1504,896
234.jpg,1920,1080,Ceramic/Porcelain Insulator,919,428,986,537
234.jpg,1920,1080,Ceramic/Porcelain Insulator,1082,437,1153,549
234.jpg,1920,1080,Ceramic/Porcelain Insulator,1373,449,1453,581
234.jpg,1920,1080,Ceramic/Porcelain Insulator,1638,463,1725,608
234.jpg,1920,1080,Polymer Arrester,902,535,970,609
234.jpg,1920,1080,Dead-end Ceramic Insulator,801,529,927,604
234.jpg,1920,1080,Dead-end Ceramic Insulator,1031,547,1117,613
234.jpg,1920,1080,Dead-end Ceramic Insulator,1238,579,1378,665
234.jpg,1920,1080,Dead-end Ceramic Insulator,1539,608,1669,707
234.jpg,1920,1080,Polymer Arrester,1379,573,1446,676
375.jpg,1920,1080,Ceramic/Porcelain Insulator,570,407,655,535
375.jpg,1920,1080,Ceramic/Porcelain Insulator,163,623,286,783
375.jpg,1920,1080,Ceramic/Porcelain Insulator,870,877,951,1017
375.jpg,1920,1080,Ceramic/Porcelain Insulator,307,977,458,1080
375.jpg,1920,1080,Polymer Insulator,493,504,546,581
375.jpg,1920,1080,Polymer Insulator,50,772,149,851
1472_DJI_0604 (2).jpg,1920,1080,Vertical Disconnect Switch,830,549,1231,733
1472_DJI_0604 (2).jpg,1920,1080,Line Tension Switch,805,304,863,356
1472_DJI_0604 (2).jpg,1920,1080,Line Tension Switch,950,291,1018,339
1472_DJI_0604 (2).jpg,1920,1080,Line Tension Switch,1042,316,1106,349
1472_DJI_0604 (2).jpg,1920,1080,Dead-end Polymer Insulator,745,328,817,352
1472_DJI_0604 (2).jpg,1920,1080,Dead-end Polymer Insulator,899,312,977,347
1472_DJI_0604 (2).jpg,1920,1080,Dead-end Polymer Insulator,1047,296,1134,328
1472_DJI_0604 (2).jpg,1920,1080,Dead-end Polymer Insulator,1129,303,1239,345
1472_DJI_0604 (2).jpg,1920,1080,Polymer Insulator,789,344,882,413
1472_DJI_0604 (2).jpg,1920,1080,Polymer Insulator,870,320,906,415
1472_DJI_0604 (2).jpg,1920,1080,Polymer Insulator,1021,307,1062,428
1472_DJI_0604 (2).jpg,1920,1080,Polymer Insulator,1103,316,1145,428
1457.jpg,1920,1080,Ceramic/Porcelain Insulator,211,397,958,820
1457.jpg,1920,1080,Polymer Arrester,1257,1,1672,189
380.jpg,1920,1080,Ceramic/Porcelain Insulator,223,445,409,703
380.jpg,1920,1080,Polymer Arrester,69,745,258,908
380.jpg,1920,1080,Compression/Crimped Splice,1238,355,1537,420
1356.jpg,1920,1080,Ceramic/Porcelain Insulator,963,129,1091,235
1356.jpg,1920,1080,Ceramic/Porcelain Insulator,966,521,1095,635
1356.jpg,1920,1080,Ceramic/Porcelain Insulator,981,893,1095,1012
1356.jpg,1920,1080,Polymer Arrester,1297,780,1443,941
1356.jpg,1920,1080,Polymer Arrester,1338,140,1462,321
1356.jpg,1920,1080,Polymer Arrester,802,836,927,999
1248.jpg,1920,1080,Polymer Arrester,865,444,910,499
1248.jpg,1920,1080,Polymer Arrester,1039,385,1087,449
1248.jpg,1920,1080,Polymer Arrester,1033,163,1087,224
1434_DJI_0585 (2).jpg,1920,1080,Line Tension Switch,203,120,790,477
1434_DJI_0585 (2).jpg,1920,1080,Line Tension Switch,1142,49,1715,277
1434_DJI_0585 (2).jpg,1920,1080,Dead-end Polymer Insulator,1,245,251,426
1434_DJI_0585 (2).jpg,1920,1080,Dead-end Polymer Insulator,1235,168,1871,352
1434_DJI_0585 (2).jpg,1920,1080,Dead-end Polymer Insulator,702,125,1127,327
1434_DJI_0585 (2).jpg,1920,1080,Polymer Insulator,383,344,1153,916
1434_DJI_0585 (2).jpg,1920,1080,Polymer Insulator,949,249,1201,939
3.jpg,1920,1080,Ceramic/Porcelain Insulator,934,323,990,392
3.jpg,1920,1080,Ceramic/Porcelain Insulator,889,417,969,467
3.jpg,1920,1080,Ceramic/Porcelain Arrester,1027,485,1113,531
317.jpg,1920,1080,Ceramic/Porcelain Insulator,187,497,342,725
317.jpg,1920,1080,Ceramic/Porcelain Insulator,571,475,698,693
317.jpg,1920,1080,Ceramic/Porcelain Insulator,1186,521,1287,669
317.jpg,1920,1080,Polymer Arrester,413,657,517,844
317.jpg,1920,1080,Polymer Arrester,626,645,730,824
317.jpg,1920,1080,Polymer Arrester,1290,628,1370,761
467.jpg,1920,1080,Ceramic/Porcelain Insulator,673,507,737,607
467.jpg,1920,1080,Ceramic/Porcelain Insulator,1002,424,1078,549
467.jpg,1920,1080,Ceramic/Porcelain Insulator,1203,371,1289,525
467.jpg,1920,1080,Polymer Arrester,626,592,691,667
467.jpg,1920,1080,Polymer Arrester,965,529,1061,620
467.jpg,1920,1080,Polymer Arrester,1097,507,1187,609
116_DJI_0058 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,714,559,801,663
116_DJI_0058 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,825,560,898,669
116_DJI_0058 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,767,428,837,505
116_DJI_0058 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,851,429,902,505
116_DJI_0058 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,789,384,850,431
116_DJI_0058 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,861,387,922,436
345.jpg,1920,1080,Ceramic/Porcelain Insulator,819,1,889,88
345.jpg,1920,1080,Polymer Arrester,213,1,318,117
345.jpg,1920,1080,Polymer Arrester,362,59,474,128
345.jpg,1920,1080,Polymer Arrester,741,79,829,152
472_DJI_0236 (2).jpg,1920,1080,Polymer Insulator,1115,303,1204,556
472_DJI_0236 (2).jpg,1920,1080,Polymer Insulator,1386,301,1470,549
472_DJI_0236 (2).jpg,1920,1080,Polymer Insulator,583,309,662,557
472_DJI_0236 (2).jpg,1920,1080,Polymer Insulator,313,307,399,559
472_DJI_0236 (2).jpg,1920,1080,Polymer Arrester,379,531,473,708
472_DJI_0236 (2).jpg,1920,1080,Polymer Arrester,525,535,601,700
472_DJI_0236 (2).jpg,1920,1080,Polymer Arrester,1334,517,1415,700
472_DJI_0236 (2).jpg,1920,1080,Dead-end Polymer Insulator,263,567,394,807
472_DJI_0236 (2).jpg,1920,1080,Dead-end Polymer Insulator,563,564,661,775
472_DJI_0236 (2).jpg,1920,1080,Dead-end Polymer Insulator,1398,564,1515,773
693.jpg,1920,1080,Ceramic/Porcelain Insulator,918,276,1141,421
693.jpg,1920,1080,Ceramic/Porcelain Insulator,886,635,1093,777
693.jpg,1920,1080,Ceramic/Porcelain Insulator,854,839,1042,1033
992.jpg,1920,1080,Dead-end Polymer Insulator,957,276,1037,317
992.jpg,1920,1080,Ceramic/Porcelain Insulator,971,316,1042,364
1449.jpg,1920,1080,Ceramic/Porcelain Insulator,201,84,949,532
1449.jpg,1920,1080,Polymer Arrester,1597,645,1883,1080
136_DJI_0068 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,239,352,370,559
136_DJI_0068 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,486,284,642,528
136_DJI_0068 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1398,76,1586,381
136_DJI_0068 (2).jpg,1920,1080,Polymer Arrester,163,572,273,731
136_DJI_0068 (2).jpg,1920,1080,Polymer Arrester,314,555,429,715
136_DJI_0068 (2).jpg,1920,1080,Polymer Arrester,1135,381,1279,633
1505.jpg,1920,1080,Ceramic/Porcelain Insulator,571,201,1271,791
1505.jpg,1920,1080,Dead-end Ceramic Insulator,709,736,1676,1080
1505.jpg,1920,1080,Polymer Arrester,1147,1,1383,669
336_DJI_0168 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,966,227,1161,572
336_DJI_0168 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,437,237,639,591
336_DJI_0168 (2).jpg,1920,1080,Polymer Arrester,777,549,923,824
336_DJI_0168 (2).jpg,1920,1080,Polymer Arrester,1071,563,1213,787
104_DJI_0052 (2).jpg,1920,1080,Jiffy Splice,259,264,1213,499
1391.jpg,1920,1080,Ceramic/Porcelain Insulator,525,217,1177,607
1452_DJI_0594 (2).jpg,1920,1080,Dead-end Polymer Insulator,109,371,321,457
1452_DJI_0594 (2).jpg,1920,1080,Dead-end Polymer Insulator,583,329,855,421
1452_DJI_0594 (2).jpg,1920,1080,Dead-end Polymer Insulator,1098,280,1370,363
1452_DJI_0594 (2).jpg,1920,1080,Dead-end Polymer Insulator,1382,308,1667,389
1452_DJI_0594 (2).jpg,1920,1080,Line Tension Switch,287,301,475,453
1452_DJI_0594 (2).jpg,1920,1080,Line Tension Switch,779,253,978,409
1452_DJI_0594 (2).jpg,1920,1080,Line Tension Switch,1043,335,1267,432
1452_DJI_0594 (2).jpg,1920,1080,Polymer Insulator,499,368,593,649
1452_DJI_0594 (2).jpg,1920,1080,Polymer Insulator,1003,288,1114,665
1452_DJI_0594 (2).jpg,1920,1080,Polymer Insulator,1301,317,1413,684
1452_DJI_0594 (2).jpg,1920,1080,Polymer Insulator,214,415,551,645
34.jpg,1920,1080,Ceramic/Porcelain Insulator,891,199,1011,352
34.jpg,1920,1080,Ceramic/Porcelain Insulator,738,452,953,569
34.jpg,1920,1080,Ceramic/Porcelain Arrester,1129,665,1355,789
34.jpg,1920,1080,Ceramic/Porcelain Arrester,754,772,943,896
694.jpg,1920,1080,Vertical Disconnect Switch,945,516,1010,619
694.jpg,1920,1080,Vertical Disconnect Switch,893,508,959,612
694.jpg,1920,1080,Vertical Disconnect Switch,841,496,909,604
694.jpg,1920,1080,Ceramic/Porcelain Insulator,987,200,1063,249
694.jpg,1920,1080,Ceramic/Porcelain Insulator,1001,320,1065,360
694.jpg,1920,1080,Ceramic/Porcelain Insulator,1010,420,1070,468
694.jpg,1920,1080,Ceramic/Porcelain Insulator,897,192,961,231
694.jpg,1920,1080,Ceramic/Porcelain Insulator,901,303,961,344
694.jpg,1920,1080,Polymer Arrester,838,711,867,769
694.jpg,1920,1080,Polymer Arrester,865,720,899,782
694.jpg,1920,1080,Polymer Arrester,895,723,937,793
1214.jpg,1920,1080,Ceramic/Porcelain Insulator,891,43,1339,807
394_DJI_0197 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1021,232,1243,567
394_DJI_0197 (2).jpg,1920,1080,Jiffy Splice,1691,181,1920,244
394_DJI_0197 (2).jpg,1920,1080,Jiffy Splice,1,396,289,490
450.jpg,1920,1080,Dead-end Polymer Insulator,997,443,1430,935
450.jpg,1920,1080,Polymer Arrester,765,456,1019,855
450.jpg,1920,1080,Under-mounted Switch,321,580,663,1080
405.jpg,1920,1080,Ceramic/Porcelain Insulator,814,177,895,328
405.jpg,1920,1080,Polymer Arrester,734,319,837,419
405.jpg,1920,1080,Ceramic/Porcelain Insulator,981,441,1118,649
405.jpg,1920,1080,Ceramic/Porcelain Insulator,1150,648,1294,879
405.jpg,1920,1080,Ceramic/Porcelain Insulator,462,957,597,1080
405.jpg,1920,1080,Ceramic/Porcelain Insulator,1411,609,1505,748
405.jpg,1920,1080,Ceramic/Porcelain Insulator,1474,784,1621,921
405.jpg,1920,1080,Ceramic/Porcelain Insulator,1033,865,1157,1017
405.jpg,1920,1080,Polymer Arrester,889,681,1035,793
405.jpg,1920,1080,Polymer Arrester,974,803,1101,947
121.jpg,1920,1080,Ceramic/Porcelain Insulator,322,371,430,556
121.jpg,1920,1080,Ceramic/Porcelain Insulator,801,347,927,589
121.jpg,1920,1080,Ceramic/Porcelain Insulator,1094,337,1243,619
121.jpg,1920,1080,Polymer Arrester,207,531,344,665
121.jpg,1920,1080,Polymer Arrester,666,536,799,733
121.jpg,1920,1080,Polymer Arrester,798,546,919,744
1187.jpg,1920,1080,Ceramic/Porcelain Insulator,791,280,1533,672
1187.jpg,1920,1080,Dead-end Ceramic Insulator,41,704,1461,1015
374_DJI_0187 (2).jpg,1920,1080,Compression/Crimped Splice,441,459,1719,619
374_DJI_0187 (2).jpg,1920,1080,Compression/Crimped Splice,423,823,1619,1032
456_DJI_0228 (2).jpg,1920,1080,Compression/Crimped Splice,994,325,1225,423
456_DJI_0228 (2).jpg,1920,1080,Compression/Crimped Splice,982,491,1193,571
456_DJI_0228 (2).jpg,1920,1080,Compression/Crimped Splice,443,663,669,729
456_DJI_0228 (2).jpg,1920,1080,Compression/Crimped Splice,218,741,438,801
456_DJI_0228 (2).jpg,1920,1080,Polymer Insulator,1874,399,1920,618
456_DJI_0228 (2).jpg,1920,1080,Polymer Insulator,1441,548,1518,788
456_DJI_0228 (2).jpg,1920,1080,Polymer Insulator,1235,623,1315,821
456_DJI_0228 (2).jpg,1920,1080,Dead-end Polymer Insulator,1029,805,1263,879
456_DJI_0228 (2).jpg,1920,1080,Dead-end Polymer Insulator,1306,757,1509,827
456_DJI_0228 (2).jpg,1920,1080,Dead-end Polymer Insulator,1518,805,1699,925
456_DJI_0228 (2).jpg,1920,1080,Dead-end Polymer Insulator,1331,869,1511,972
456_DJI_0228 (2).jpg,1920,1080,Line Tension Switch,1502,908,1649,1080
212.jpg,1920,1080,Polymer Arrester,573,163,1105,711
212.jpg,1920,1080,Ceramic/Porcelain Insulator,103,1,588,373
490.jpg,1920,1080,Polymer Arrester,759,432,1307,1072
490.jpg,1920,1080,Polymer Insulator,379,1,864,509
1460_DJI_0598 (2).jpg,1920,1080,Line Tension Switch,131,32,695,567
1460_DJI_0598 (2).jpg,1920,1080,Line Tension Switch,1713,5,1920,398
1460_DJI_0598 (2).jpg,1920,1080,Dead-end Polymer Insulator,1073,103,1787,347
1460_DJI_0598 (2).jpg,1920,1080,Dead-end Polymer Insulator,1,257,207,492
1460_DJI_0598 (2).jpg,1920,1080,Polymer Insulator,781,251,1096,1080
1460_DJI_0598 (2).jpg,1920,1080,Polymer Insulator,1,369,955,1080
1184.jpg,1920,1080,Ceramic/Porcelain Insulator,954,281,1062,341
1184.jpg,1920,1080,Ceramic/Porcelain Insulator,949,491,1057,552
1184.jpg,1920,1080,Ceramic/Porcelain Insulator,949,709,1055,767
1184.jpg,1920,1080,Dead-end Ceramic Insulator,843,799,1042,843
1184.jpg,1920,1080,Dead-end Ceramic Insulator,857,581,1046,627
1184.jpg,1920,1080,Dead-end Ceramic Insulator,845,343,1047,399
565.jpg,1920,1080,Ceramic/Porcelain Insulator,535,400,638,557
565.jpg,1920,1080,Ceramic/Porcelain Insulator,829,376,925,532
565.jpg,1920,1080,Ceramic/Porcelain Insulator,1369,347,1448,472
565.jpg,1920,1080,Polymer Arrester,658,553,742,659
565.jpg,1920,1080,Polymer Arrester,805,527,898,648
565.jpg,1920,1080,Polymer Arrester,1374,476,1457,556
565.jpg,1920,1080,Jiffy Splice,901,700,1107,883
14.jpg,1920,1080,Ceramic/Porcelain Insulator,727,256,1455,716
182.jpg,1920,1080,Ceramic/Porcelain Insulator,853,1,1075,321
182.jpg,1920,1080,Ceramic/Porcelain Insulator,101,1,339,131
182.jpg,1920,1080,Polymer Arrester,497,304,689,595
100_DJI_0050 (2).jpg,1920,1080,Jiffy Splice,139,383,1303,744
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,929,1,1083,77
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,1109,153,1251,236
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,921,321,1061,413
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,1081,348,1213,432
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,1118,471,1251,551
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,937,644,1077,731
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,995,817,1071,955
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,1275,865,1362,1013
1375.jpg,1920,1080,Ceramic/Porcelain Insulator,1187,951,1309,1003
266_DJI_0133 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,1119,33,1175,143
266_DJI_0133 (2).jpg,1920,1080,Ceramic/Porcelain Insulator,961,31,1005,111
266_DJI_0133 (2).jpg,1920,1080,Line Tension Switch,902,69,1026,163
266_DJI_0133 (2).jpg,1920,1080,Line Tension Switch,713,125,842,208
266_DJI_0133 (2).jpg,1920,1080,Line Tension Switch,703,179,826,233
266_DJI_0133 (2).jpg,1920,1080,Dead-end Polymer Insulator,1022,108,1133,172
266_DJI_0133 (2).jpg,1920,1080,Dead-end Polymer Insulator,1167,143,1290,237
266_DJI_0133 (2).jpg,1920,1080,Dead-end Polymer Insulator,1058,175,1163,259
266_DJI_0133 (2).jpg,1920,1080,Dead-end Polymer Insulator,837,151,987,197
266_DJI_0133 (2).jpg,1920,1080,Dead-end Polymer Insulator,827,185,950,227
1256.jpg,1920,1080,Polymer Arrester,922,20,1011,153
563.jpg,1920,1080,Ceramic/Porcelain Insulator,266,1,599,355
563.jpg,1920,1080,Ceramic/Porcelain Insulator,1475,1,1780,333
